id,name,postal_code,commune,numero,voie,lieu_dit,code_insee,siret,activite,contact_url,site_internet,longitude,latitude,transport_station_presence,stationnement_presence,stationnement_pmr,stationnement_ext_presence,stationnement_ext_pmr,cheminement_ext_presence,cheminement_ext_terrain_stable,cheminement_ext_plain_pied,cheminement_ext_ascenseur,cheminement_ext_nombre_marches,cheminement_ext_reperage_marches,cheminement_ext_sens_marches,cheminement_ext_main_courante,cheminement_ext_rampe,cheminement_ext_pente_presence,cheminement_ext_pente_degre_difficulte,cheminement_ext_pente_longueur,cheminement_ext_devers,cheminement_ext_bande_guidage,cheminement_ext_retrecissement,entree_reperage,entree_vitree,entree_vitree_vitrophanie,entree_plain_pied,entree_ascenseur,entree_marches,entree_marches_reperage,entree_marches_main_courante,entree_marches_rampe,entree_marches_sens,entree_dispositif_appel,entree_dispositif_appel_type,entree_balise_sonore,entree_aide_humaine,entree_largeur_mini,entree_pmr,entree_porte_presence,entree_porte_manoeuvre,entree_porte_type,accueil_visibilite,accueil_personnels,accueil_audiodescription_presence,accueil_audiodescription,accueil_equipements_malentendants_presence,accueil_equipements_malentendants,accueil_cheminement_plain_pied,accueil_cheminement_ascenseur,accueil_cheminement_nombre_marches,accueil_cheminement_reperage_marches,accueil_cheminement_main_courante,accueil_cheminement_rampe,accueil_cheminement_sens_marches,accueil_chambre_nombre_accessibles,accueil_chambre_douche_plain_pied,accueil_chambre_douche_siege,accueil_chambre_douche_barre_appui,accueil_chambre_sanitaires_barre_appui,accueil_chambre_sanitaires_espace_usage,accueil_chambre_numero_visible,accueil_chambre_equipement_alerte,accueil_chambre_accompagnement,accueil_retrecissement,sanitaires_presence,sanitaires_adaptes,labels,labels_familles_handicap,registre_url,conformite,web_url
fb7afef6-2275-4d92-90cd-0bc8ecd27dba,123home- Suite & spa XL,77144,Montévrain,8,Allée de Dublin,,77307,,Hôtel,,,2.766048,48.854727,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,80,,True,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,https://acceslibre.beta.gouv.fr/app/77-montevrain/a/hotel/erp/123home-suite-spa-xl/
e1cd7068-90cd-4bc4-93c0-274717e71eed,123 Informatique,74800,La Roche-sur-Foron,32,Rue perrine,,74224,,Informatique,,,6.3115301728248605,46.065783395897,False,,,True,True,False,,,,,,,,,,,,,,,True,True,True,False,False,1,False,False,aucune,descendant,False,,False,True,80,False,True,battante,manuelle,True,,,,False,,True,,,,,,,,,,,,,,,,False,False,,,,,,https://acceslibre.beta.gouv.fr/app/74-la-roche-sur-foron/a/informatique/erp/123-informatique/
0b0e99a9-8696-43b8-ab3d-55246d10bca1,1-2-3 Massage - bien-être - suédosportif(r) et deep tissue,58000,Nevers,21,Rue Antony Duvivier,,58194,,Massages,,,3.168319,46.992347,,True,True,,,True,True,True,,,,,,,,,,,,False,,,,False,,1,,,aucune,montant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,,,https://acceslibre.beta.gouv.fr/app/58-nevers/a/massages/erp/1-2-3-massage-bien-etre-suedosportifr-et-deep-tissue/
6ce74c8d-861e-4701-ba49-fce6df54673e,123 Optika,13015,Marseille,99,Boulevard oddo,,13215,,Opticien,,,5.36492,43.32911,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,90,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://acceslibre.beta.gouv.fr/app/13-marseille/a/optique/erp/123-optika/
38a4bc0f-5c9f-4a20-a7eb-2b725e51ba93,1 2 3 Pare-Brise,74330,Epagny Metz-Tessy,161,Avenue des Alpes,,74112,,Garage automobile,,,6.077163455984191,45.936095768951866,True,True,,True,True,False,,,,,,,,,,,,,,,True,True,True,True,,,,,,,False,,,True,140,False,True,coulissante,automatique,True,,,,,,True,,,,,,,,,,,,,,,,False,False,,,,,,https://acceslibre.beta.gouv.fr/app/74-epagny-metz-tessy/a/garage/erp/1-2-3-pare-brise/
2acc0a53-8429-41ad-b519-e977fda7d6df,1.2.3 Permis,94500,Champigny-sur-Marne,45,Rue Alexandre Fourny,,94017,,Auto école,,,2.519029,48.818952,,True,True,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,90,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://acceslibre.beta.gouv.fr/app/94-champigny-sur-marne/a/auto-ecole/erp/123-permis/
cb7608be-1464-44dd-a664-98575691f02f,123 plongez,38200,Vienne,2,Rue Victor Hugo,,38544,,"Piscine, centre aquatique",,https://www.123plongez.fr/,4.878079,45.525982,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://acceslibre.beta.gouv.fr/app/38-vienne/a/piscine/erp/123-plongez/
ed865524-b7b2-4ca2-ae71-5896e63e60de,"1, 2, 3, Soleil",44380,Pornichet,143,Avenue du Général De Gaulle,,44132,,Jeux jouets,,,-2.339466,47.261141,,,,True,True,False,,,,,,,,,,,,,,,True,True,False,True,,,,,,,,,,,90,,True,battante,manuelle,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,https://acceslibre.beta.gouv.fr/app/44-pornichet/a/jeux-jouets/erp/1-2-3-soleil/
2d767388-fd7a-4cac-9ddf-b14822a4fa9e,123 Véto Clinique Vétérinaire,44160,Pontchâteau,32,Rue du Vélodrome,,44129,,Vétérinaire,,https://123-veto.fr/,-2.077244,47.432358,,True,True,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,90,,True,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,,,https://acceslibre.beta.gouv.fr/app/44-pontchateau/a/veterinaire/erp/123-veto-clinique-veterinaire/
de9b1618-b28d-4360-a679-5efd6a0136a4,123 webimmo Calvi,20214,Calenzana,7,Rue de l’Eveche,,2B049,,Agence immobilière,,https://www.123webimmo.com/agences/agence-de-calvi-et-balagne,8.8562,42.507316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://acceslibre.beta.gouv.fr/app/2b-calenzana/a/agence-immobiliere/erp/123-webimmo-calvi/
3aa7986e-a006-4355-bc4b-5119cc7981b8,123webimmo.com,37000,Tours,,Rue des 4 Vents,,37261,,Agence immobilière,,https://www.123webimmo.com/agences/agence-de-tours,0.678435,47.395287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://acceslibre.beta.gouv.fr/app/37-tours/a/agence-immobiliere/erp/123webimmocom-5/
e8f7d61f-93db-4454-a28c-de8f7c1011a2,123webimmo.com,91090,Lisses,18,Rue des Cerisiers,,91340,,Agence immobilière,,https://www.123webimmo.com/agences/agence-centre-essonne,2.432921,48.593988,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://acceslibre.beta.gouv.fr/app/91-lisses/a/agence-immobiliere/erp/123webimmocom/
c50f8b13-9c6c-4374-a80b-25ce8588eb93,123webimmo.com,85520,Jard-sur-Mer,65bis,Rue de l'océan,,85114,,Agence immobilière,,https://www.123webimmo.com/agences/agence-de-vendee-sud,-1.576937,46.414746,,True,True,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,90,,True,,,,,,,,,True,,,,,,,,,,,,,,,,False,,,,,,,https://acceslibre.beta.gouv.fr/app/85-jard-sur-mer/a/agence-immobiliere/erp/123webimmocom-2/
2219e42f-a260-4419-803c-bbba7ddc6ca0,123webimmo.com,37000,Tours,109,Rue d'Entraigues,,37261,,Agence immobilière,,https://www.123webimmo.com/agences/agence-de-tours,0.681848,47.387028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://acceslibre.beta.gouv.fr/app/37-tours/a/agence-immobiliere/erp/123webimmocom-3/
a5f77111-ee4e-40ff-be14-cf322d343482,123webimmo.com,02000,Chambry,,Rue Jean Jaurès,,02157,,Agence immobilière,,https://www.123webimmo.com/agences/agence-de-laon,3.65558,49.591969,,True,True,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,90,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://acceslibre.beta.gouv.fr/app/02-chambry/a/agence-immobiliere/erp/123webimmocom-4/
9bec6b13-dcea-47f4-b0be-8c534f118eb7,123webimmo.com Alpilles Vaucluse et Pays d'Arles,13690,Graveson,202,Chemin de L'Ermitan,,13045,,Agence immobilière,,https://123webimmo.com/AlpillesetPaysdArles,4.772006,43.84621,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://acceslibre.beta.gouv.fr/app/13-graveson/a/agence-immobiliere/erp/123webimmocom-alpilles-vaucluse-et-pays-darles/
075de904-aa10-4277-a1d0-c46640365ab0,123webimmo.com Pays Viennois,38780,Pont-Évêque,45,Rue Louis Breguet,,38318,,Agence immobilière,,https://123webimmo.com/Vienne-et-ses-environs,4.925451,45.519917,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://acceslibre.beta.gouv.fr/app/38-pont-eveque/a/agence-immobiliere/erp/123webimmocom-pays-viennois/
61a08246-9936-4a19-ac0e-44b4f57e9ab2,123webimmo.com Poitou-Charentes,86360,Chasseneuil-du-Poitou,10,Chemin de Chandon,,86062,,Agence immobilière,,http://123webimmo.com/,0.369426,46.651531,,True,True,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,90,,True,,,,,,,,,True,,,,,,,,,,,,,,,,False,True,True,,,,,https://acceslibre.beta.gouv.fr/app/86-chasseneuil-du-poitou/a/agence-immobiliere/erp/123webimmocom-poitou-charentes/
e373c827-80c7-4590-bd24-b4dcfe379126,123webimmo.com Sèvremont,85700,Sèvremont,3,Place du commerce,,85090,,Agence immobilière,,https://123webimmo.com/La%20Flocelli%C3%A8re,-0.861645,46.831704,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://acceslibre.beta.gouv.fr/app/85-sevremont/a/agence-immobiliere/erp/123webimmocom-sevremont/
4441d891-8da5-4b90-8c58-5bf28f04eed6,123webimmo Côtes d'Armor,22150,Plœuc-L'Hermitage,27b,Rue des Ecoles,,22203,,Agence immobilière,,https://www.123webimmo.com/agences/agence-de-tregor-goelo,-2.750157,48.346855,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://acceslibre.beta.gouv.fr/app/22-pluc-lhermitage/a/agence-immobiliere/erp/123webimmo-cotes-darmor/
e03cb563-f9b8-4548-9afc-0dab7a01d07f,123webimmo LES TOITS DE PROVENCE,83340,Le Thoronet,379,Route de Lorgues,,83136,,Agence immobilière,,http://www.123webimmo.com/,6.310956,43.452068,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://acceslibre.beta.gouv.fr/app/83-le-thoronet/a/agence-immobiliere/erp/123webimmo-les-toits-de-provence/
72726295-67d9-423b-97f9-4c1828e188f5,123webimmo Romuald Dhennin,22300,Lannion,3,Rue Louis-Marie Baader,,22113,,Agence immobilière,,,-3.473932,48.729456,,False,,True,True,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,https://acceslibre.beta.gouv.fr/app/22-lannion/a/agence-immobiliere/erp/123webimmo-romuald-dhennin/
8ce9f934-dbb2-420e-badd-522812f64436,12.5 parking vélo - cargo - moto - Gouverneur Général Eboué,92130,Issy-les-Moulineaux,84,Rue du Gouverneur Général Eboué,,92040,,Carrosserie,,https://www.douzepointcinq.com/parkings/parking-12-5-general-eboue-84?utm_source=gmap,2.266332,48.825012,,True,True,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,90,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://acceslibre.beta.gouv.fr/app/92-issy-les-moulineaux/a/carrosserie/erp/125-parking-velo-cargo-moto-gouverneur-general-eboue/
b69b2ef0-007f-4845-9e06-22e3010b1076,128 Avenue,89000,Auxerre,128,Rue de Paris,,89024,,Restauration rapide,,,3.568705,47.799584,,False,,False,,False,,,,,,,,,,,,,,,True,True,False,False,False,1,False,False,,montant,False,,,,80,False,True,battante,manuelle,True,,,,,,True,,,,,,,,,,,,,,,,False,True,True,,,,,https://acceslibre.beta.gouv.fr/app/89-auxerre/a/restauration-rapide/erp/128-avenue/
c6b9b048-4c29-4600-9743-a811c3f1ddf4,12e avenue,03200,Vichy,12,Avenue Aristide Briand,,03310,,Coiffure,,https://www.planity.com/12-avenue-03200-vichy,3.42052,46.121683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://acceslibre.beta.gouv.fr/app/03-vichy/a/coiffure/erp/12e-avenue/
9c038b46-c9a2-44d3-819b-839afbf16646,12h20,13001,Marseille,12,Rue glandeves,,13201,,Restaurant,,,5.374969,43.293574,False,False,,False,,False,,,,,,,,,,,,,,,True,True,True,False,False,,,,,,False,,False,True,200,False,True,battante,manuelle,True,,,,,,True,,,,,,,,,,,,,,,,False,True,,,,,,https://acceslibre.beta.gouv.fr/app/13-marseille/a/restaurant/erp/12h20/
ee93f398-a930-4105-b1f1-6c7d29289200,12i kebab chatellerault (Halal),86100,Châtellerault,149,Grand Rue de Chateauneuf,,86066,,Restauration rapide,,,0.533883,46.814981,,True,True,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,90,,True,,,,,,,,,,,,,,,,,,,,,,,,,False,True,True,,,,,https://acceslibre.beta.gouv.fr/app/86-chatellerault/a/restauration-rapide/erp/12i-kebab-chatellerault-halal/
1959c1df-8590-444d-b362-ae863c51f94c,12th Avenue,34200,Sète,12,Avenue Victor Hugo,,34301,,Coiffure,,http://www.facebook.com/coiffure12thavenue/?rf=1049618448508793,3.698497,43.407911,,True,True,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,90,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://acceslibre.beta.gouv.fr/app/34-sete/a/coiffure/erp/12th-avenue-2/
37a5ae5b-1a4b-49bd-9f25-7c71efac975b,12'Th Avenue,12000,Rodez,12,Rue Louis Oustry,,12202,,Coiffure,,,2.576142,44.350089,True,,,True,True,,,,,,,,,,,,,,,,True,True,True,True,,,,,,,,,,,90,,True,battante,manuelle,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://acceslibre.beta.gouv.fr/app/12-rodez/a/coiffure/erp/12th-avenue/
a40dcc8d-de6f-4440-9d6a-311f175df2f0,12th Square Barber Tourny,33000,Bordeaux,28,Rue Huguerie,,33063,,Coiffure,,https://www.12thsquarebarber.com/,-0.579669,44.844592,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,90,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://acceslibre.beta.gouv.fr/app/33-bordeaux/a/coiffure/erp/12th-square-barber-tourny/
a82716db-7e10-4d3d-b1e7-534a04afecb8,12th Square Barber Victoire,33000,Bordeaux,54,Cours Aristide Briand,,33063,,Coiffure,,http://www.12thsquarebarber.com/,-0.576869,44.831854,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,90,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://acceslibre.beta.gouv.fr/app/33-bordeaux/a/coiffure/erp/12th-square-barber-victoire/
97458efd-4470-4386-b232-30fa1364e485,12th StreetCut,84120,Pertuis,12,Cours de la République,,84089,,Coiffure,,https://www.planity.com/street-cut-z-84120-pertuis?fbclid=PAAabDpRtCizDK20Q5TIbfjMWCOhc7ae3-fj50fC98vwDPy5gtxN9qvTWxYVk,5.501161,43.69328,,True,True,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,90,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://acceslibre.beta.gouv.fr/app/84-pertuis/a/coiffure/erp/12th-streetcut/
5b09ff6d-c304-4ae1-8c34-a5ff757e0b0d,1340 Shop'R - Salon de coiffure et Barbier,85000,La Roche-sur-Yon,5,Avenue gambetta,,85191,,Coiffure,,https://www.planity.com/1340-shopr-85000-la-roche-sur-yon,-1.433553,46.672037,,True,True,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,90,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://acceslibre.beta.gouv.fr/app/85-la-roche-sur-yon/a/coiffure/erp/1340-shopr-salon-de-coiffure-et-barbier/
331f5a9f-973a-4ce2-a80d-855f67fa2e48,136 AVENUE,69003,Lyon,136,Avenue Félix Faure,,69383,79386975100016,Restaurant,,https://136avenue.com/fr,4.864258,45.754167,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,90,,,,,,,,,,,True,,,,,,,,,,,,,,,,False,,,,,,,https://acceslibre.beta.gouv.fr/app/69-lyon/a/restaurant/erp/136-avenue/
efd3ead8-84ed-4a75-9e65-8c210a57ed25,136 Synergie Immobilière,34070,Montpellier,136,Avenue de Palavas,,34172,,Agence immobilière,,http://www.136.fr/,3.888831,43.594205,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,90,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://acceslibre.beta.gouv.fr/app/34-montpellier/a/agence-immobiliere/erp/136-synergie-immobiliere/
b27f4749-5f2f-4429-97b2-2dc94c4f419b,13 Auto Service,13005,Marseille,16,Boulevard sainte therese,,13205,,Carrosserie,,,5.409953,43.292408,,True,True,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,90,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://acceslibre.beta.gouv.fr/app/13-marseille/a/carrosserie/erp/13-auto-service/
ce5a2d30-fb24-402f-9d88-7d10eb5c556f,#13COIFFURE,92110,Clichy,13,Rue Pasteur,,92024,,Coiffure,,,2.300554,48.903206,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,90,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://acceslibre.beta.gouv.fr/app/92-clichy/a/coiffure/erp/13coiffure/
0e621a47-1ea9-4956-9b49-b49a6e6332c6,13 Esthétique,68620,Bitschwiller-lès-Thann,2,Rue de la Thur,,68040,,"Soins de beauté, esthétique",,,7.082918,47.827554,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://acceslibre.beta.gouv.fr/app/68-bitschwiller-les-thann/a/soins-de-beaute/erp/13-esthetique/
08442b06-4619-494f-93a3-91f388b2a7fd,13'IMMO CONSULT,13290,Aix-en-Provence,75,Rue Marcelin Berthelot,,13001,,Agence immobilière,,http://www.13immoconsult.com/,5.369391,43.493235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,,,https://acceslibre.beta.gouv.fr/app/13-aix-en-provence/a/agence-immobiliere/erp/13immo-consult/
1b5d2211-573b-47b4-b2f8-75d6663f1041,13 M Avenue,16000,Angoulême,273,Avenue de Navarre,,16015,,Coiffure,,http://www.planity.com/13-m-avenue-16000-angouleme,0.153981,45.634314,,True,True,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,90,,True,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,,,https://acceslibre.beta.gouv.fr/app/16-angouleme/a/coiffure/erp/13-m-avenue/
99deed35-85d9-4544-b0a0-779904856660,13 Menthe Basilic,75009,Paris,13,Rue de Clichy,,75109,,Restaurant,,,2.330467,48.877336,,False,,,False,,,,,,,,,,,,,,,,,,,False,,1,,,aucune,montant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,,,,,https://acceslibre.beta.gouv.fr/app/75-paris/a/restaurant/erp/13-menthe-basilic/
8d27f923-5b45-4fd7-b76f-8ef9de7cd56e,13 Tattoo,61400,Mortagne-au-Perche,13,Rue Sainte-croix,,61293,,Tatouage Piercing,,,0.546529,48.519992,False,False,,True,,False,,,,,,,,,,,,,,,True,False,,False,False,2,False,False,aucune,montant,False,,False,True,80,False,True,battante,manuelle,True,,,,False,,True,,,,,,,,,,,,,,,,,False,,,,,,https://acceslibre.beta.gouv.fr/app/61-mortagne-au-perche/a/tatouage-piercing/erp/13-tattoo/
b873b51e-0732-4d50-80da-6b8ecdbfcfa6,13Th Avenue Barber Shop | Coiffeur - Barbier,91700,Sainte-Geneviève-des-Bois,13,Avenue Gabriel Péri,,91549,,Coiffure,,,2.316103,48.6523,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,90,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://acceslibre.beta.gouv.fr/app/91-sainte-genevieve-des-bois/a/coiffure/erp/13th-avenue-barber-shop-coiffeur-barbier/
cb5ba3b3-7910-4a20-8aad-948581ae88b4,14-18 Somme Guided Battlefield Tours,80300,Beaucourt-sur-l'Ancre,5,Rue d'Hamel,,80065,,Office du tourisme,,http://www.14-18sommetours.com/,2.685712,50.079431,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://acceslibre.beta.gouv.fr/app/80-beaucourt-sur-lancre/a/office-du-tourisme/erp/14-18-somme-guided-battlefield-tours/
513a0183-5e5e-4a70-93ac-cb5a30c4a211,146 st barber,37550,Saint-Avertin,146,Rue de Cormery,,37208,,Coiffure,,https://www.planity.com/barber-37550-saint-avertin,0.731211,47.358365,,True,True,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,90,,True,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,,,https://acceslibre.beta.gouv.fr/app/37-saint-avertin/a/coiffure/erp/146-st-barber/
8b282db8-36d0-4612-a374-14a7ea6a816a,14 Avenue,44500,La Baule-Escoublac,14,Avenue Pavie,,44055,,Restaurant,,https://www.14avenue-labaule.com/,-2.405321,47.282612,True,False,,True,,False,,,,,,,,,,,,,,,True,True,True,True,,,,,,,False,,False,,90,False,True,battante,manuelle,True,,,,,,True,,,,,,,,,,,,,,,,,True,,,,,,https://acceslibre.beta.gouv.fr/app/44-la-baule-escoublac/a/restaurant/erp/14-avenue/
3c88ffe9-29a4-42a4-bb4c-06597e838c17,14 bis,85000,La Roche-sur-Yon,,"Esp. Jeannie Mazurelle,",Médiathèque Benjamin-Rabier,,,Centre d’information et d’orientation,,https://www.larochesuryon.fr/jeunes/,-1.4297112678483084,46.668776668046014,False,True,False,True,True,True,True,True,,,,,,,True,,,aucun,False,False,True,True,True,True,,,,,,,False,,,,90,False,True,coulissante,automatique,True,formés,,,,,True,,,,,,,,,,,,,,,,False,True,True,"[""autre""]","[""auditif"", ""mental"", ""moteur"", ""visuel""]",,True,https://acceslibre.beta.gouv.fr/app/85-la-roche-sur-yon/a/centre-dinformation-et-dorientation/erp/14-bis/
a1436025-2a9b-4a65-9ca6-4250cb97996f,14 rue du Général de Gaulle 55300 LACROIX SUR MEUSE,55300,Lacroix-sur-Meuse,14,Rue du Général de Gaulle,,55268,,Restaurant,,,5.513323,48.972287,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://acceslibre.beta.gouv.fr/app/55-lacroix-sur-meuse/a/restaurant/erp/14-rue-du-general-de-gaulle-55300-lacroix-sur-meuse/
c8039b1d-76b2-4687-b429-9db6e8af1dee,14 SALON DE COIFFURE,59320,Sequedin,14,Rue de la Maison Blanche,,59566,,Coiffure,,http://www.14salondecoiffure.com/,2.986901,50.627134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://acceslibre.beta.gouv.fr/app/59-sequedin/a/coiffure/erp/14-salon-de-coiffure/
21dd93b1-93d4-4587-a3d9-589f1e2306a9,15 Août officiel,11100,Narbonne,14,Boulevard Gambetta,,11262,,Vêtements,,,3.0075582861900334,43.18246528825625,True,False,,True,True,False,,,,,,,,,,,,,,,,True,True,False,,1,False,False,,montant,,,,True,90,False,True,battante,manuelle,True,formés,,,False,,True,,,,,,,,,,,,,,,,True,False,,,,,,https://acceslibre.beta.gouv.fr/app/11-narbonne/a/vetements-sous-vetements-lingerie/erp/15-aout-officiel/
60d39353-4cc5-443e-b192-38f8e2073a9d,15 Au Jardin,91570,Bièvres,15,Rue de Paris,,91064,,Fleuriste,,https://www.sessile.fr/trouvez-votre-fleuriste/15-au-jardin/?utm_source=google_my_business,2.2162851691246037,48.755467297157985,True,False,True,True,,False,,,,,,,,,,,,,,,True,True,True,True,,,,,,,,,,False,90,,True,battante,manuelle,True,non-formés,False,,False,,True,,,,,,,,,,,,,,,,False,False,,,,,,https://acceslibre.beta.gouv.fr/app/91-bievres/a/fleuriste/erp/15-au-jardin/
fa1ee504-a7d3-48e4-a049-97ecf6134aaa,15 Avenue Coiffeur,06380,Sospel,15,Avenue Jean Médecin,,06136,,Coiffure,,,7.447996,43.877774,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://acceslibre.beta.gouv.fr/app/06-sospel/a/coiffure/erp/15-avenue-coiffeur/
27b3829b-d0e7-46c8-a8a7-3ded58c22cbb,15th Avenue,01000,Bourg-en-Bresse,15,avenue andré maginot,,01053,,Coiffure,,https://www.planity.com/15th-avenue-01000-bourg-en-bresse,5.227452,46.208169,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,90,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://acceslibre.beta.gouv.fr/app/01-bourg-en-bresse/a/coiffure/erp/15th-avenue/
7762f6d6-1da1-4a42-8d77-9296d845ea4f,15 Vintimille,75009,Paris,15,Rue de Vintimille,,75109,,"Soins de beauté, esthétique",,https://www.facebook.com/15-Vintimille-Institut-de-Beaut%C3%A9-114653766952929/,2.329422,48.882669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://acceslibre.beta.gouv.fr/app/75-paris/a/soins-de-beaute/erp/15-vintimille/
0f31002e-856c-4250-9ee9-2ff45c26868c,1601 Coiffure,21121,Ahuy,6,Grande Rue,,21003,,Coiffure,,https://onlinebooking.ikosoft.com/5B1F4C1D3C46854DD54D0004D/FRA/Services/ChooseGender,5.022953,47.369015,,True,True,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,90,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://acceslibre.beta.gouv.fr/app/21-ahuy/a/coiffure/erp/1601-coiffure/
d19a6231-ef4d-4209-949b-b4e6cdc9e1d9,160 Food,69110,Sainte-Foy-lès-Lyon,160,Rue Commandant Charcot,,,,Restaurant,,,4.786747992038727,45.74582225337878,True,False,,True,True,False,,,,,,,,,,,,,,,True,True,True,True,,,,,,,False,,False,True,,False,True,battante,manuelle,True,,,,False,,True,,,,,,,,,,,,,,,,,True,True,,,,,https://acceslibre.beta.gouv.fr/app/69-sainte-foy-les-lyon/a/restaurant/erp/160-food/
